HOUR,NS
3443,1187
3444,1182.7
3445,1172.9
3446,1145.1
3447,1148.7
3448,1167
3449,1157.4
3450,1089.6
3451,1094
3452,1143.3
3453,1172.7
3454,1121.7
3455,1076.6
3456,1043.4
3457,1025.8
3458,1005.1
3459,1012
3460,1021.2
3461,1060.1
3462,1137.9
3463,1262.5
3464,1321.5
3465,1339.9
3466,1266.9
3467,1247.8
3468,1238.5
3469,1196.7
3470,1140.9
3471,1174.6
3472,1167.6
3473,1168.9
3474,1132.2
3475,1124.3
3476,1118.5
3477,1118.6
3478,1044.3
3479,996.4
3480,1005.2
3481,945.8
3482,940.4
3483,929.8
3484,924.9
3485,932.3
3486,914.7
3487,1017.4
3488,1017.9
3489,1092.5
3490,1142.4
3491,1171.5
3492,1157
3493,1130.9
3494,1109.1
3495,1105.7
3496,1120.9
3497,1141.3
3498,1105.1
3499,1066.4
3500,1065.9
3501,1090.6
3502,1089.2
3503,1059.4
3504,1002
3505,975.9
3506,977.9
3507,991.3
3508,1000.5
3509,1003.5
3510,1013.2
3511,1059.6
3512,1123.7
3513,1173.7
3514,1188.6
3515,1186.3
3516,1175.1
3517,1090.3
3518,1073.1
3519,1068.8
3520,1102.6
3521,1086.6
3522,1110.4
3523,1111.7
3524,1131.9
3525,1222.6
3526,1152.4
3527,1055.8
3528,994.5
3529,975.5
3530,968.3
3531,983.2
3532,994.4
3533,1038.8
3534,1113.4
3535,1191.7
3536,1215.2
3537,1172.3
3538,1144
3539,1153.7
3540,1162.2
3541,1151.6
3542,1122.3
3543,1127.7
3544,1163.8
3545,1159.8
3546,1131.3
3547,1119.5
3548,1137.3
3549,1135.2
3550,1117.4
3551,1073.3
3552,1018.2
3553,983.7
3554,951.4
3555,945.4
3556,954.7
3557,973
3558,1064.9
3559,1127.6
3560,1170.1
3561,1147
3562,1109.7
3563,1151.5
3564,1171.3
3565,1160.8
3566,1157.2
3567,1165.1
3568,1176.1
3569,1183.7
3570,1140.3
3571,1117.7
3572,1153.3
3573,1200.1
3574,1114.7
3575,1042.6
3576,982.1
3577,947.5
3578,929.9
3579,940.5
3580,949.4
3581,986.4
3582,1099.8
3583,1213
3584,1193.5
3585,1172.5
3586,1152.7
3587,1137
3588,1120.7
3589,1098.7
3590,1081.2
3591,1064.4
3592,1099.6
3593,1115
3594,1094.7
3595,1089.6
3596,1081.3
3597,1088.5
3598,1019.8
3599,950.4
3600,922.1
3601,890.3
3602,881.6
3603,889
3604,894.6
3605,930.5
3606,1044.9
3607,1146.5
3608,1173.8
3609,1159.8
3610,1147.2
3611,1191.1
3612,1185.1
3613,1177.6
3614,1165.6
3615,1167.1
3616,1188.7
3617,1177.9
3618,1154.6
3619,1096.6
3620,1107.5
3621,1090.4
3622,1071.6
3623,1036.1
3624,1041.8
3625,992.8
3626,972.8
3627,969.7
3628,964.7
3629,995.4
3630,1105.2
3631,1212.2
3632,1152.1
3633,1153.4
3634,1168.8
3635,1185.1
3636,1177.8
3637,1176.2
3638,1177.1
3639,1184.9
3640,1191.2
3641,1182.8
3642,1156
3643,1133.5
3644,1116.4
3645,1121.8
3646,1063.3
3647,1052.7
3648,973
3649,929.3
3650,899.1
3651,893
3652,885.4
3653,895
3654,922.8
3655,1002.5
3656,1091.3
3657,1162.4
3658,1142
3659,1160
3660,1140.8
3661,1136.1
3662,1121.8
3663,1123.9
3664,1189.5
3665,1203.9
3666,1180.1
3667,1145.6
3668,1141.1
3669,1142.3
3670,1096.2
3671,1034.5
3672,1016.2
3673,976.8
3674,968.1
3675,973.4
3676,983.4
3677,990.1
3678,1023.6
3679,1071
3680,1138.3
3681,1208.9
3682,1241
3683,1240.2
3684,1224.3
3685,1170.2
3686,1106.3
3687,1093.9
3688,1120.2
3689,1145.2
3690,1125.2
3691,1132.7
3692,1153.2
3693,1182.7
3694,1064.5
3695,1010.3
3696,974.1
3697,1012.9
3698,1037.9
3699,1053.8
3700,1073.6
3701,1092.6
3702,1195.9
3703,1234.9
3704,1246.5
3705,1166.1
3706,1136.4
3707,1128.4
3708,1114.5
3709,1096.2
3710,1063.2
3711,1066.6
3712,1095.4
3713,1126.8
3714,1126.7
3715,1128.8
3716,1150.2
3717,1158.3
3718,1112.4
3719,1040.2
3720,984
3721,1001.1
3722,1003.2
3723,1021.3
3724,1036
3725,1075.5
3726,1175.8
3727,1274.7
3728,1279.3
3729,1263.9
3730,1278.4
3731,1289.9
3732,1288
3733,1244.5
3734,1253.3
3735,1286.3
3736,1315.5
3737,1337
3738,1315.3
3739,1292.2
3740,1274.9
3741,1240.2
3742,1147.9
3743,1121.9
3744,1093.5
3745,1081.9
3746,1055.4
3747,1050.4
3748,1057.2
3749,1095.2
3750,1124.9
3751,1199.1
3752,1227.1
3753,1224.7
3754,1209.4
3755,1189.4
3756,1182.5
3757,1170.1
3758,1145.2
3759,1167.4
3760,1202.9
3761,1205.6
3762,1175.3
3763,1150.2
3764,1148.7
3765,1169.5
3766,1139.2
3767,1073.5
3768,1049.4
3769,1059.7
3770,1031.5
3771,1027.6
3772,1052.4
3773,1024.7
3774,1132.6
3775,1160.6
3776,1146.8
3777,1121.6
3778,1098
3779,1081.8
3780,1066.5
3781,1047.2
3782,1031
3783,1026.7
3784,1048.7
3785,1054.6
3786,1032.5
3787,1022.8
3788,1032.8
3789,1040.7
3790,984.6
3791,940.3
3792,920.9
3793,936
3794,927.2
3795,926.2
3796,937.8
3797,974.2
3798,1087.9
3799,1207.6
3800,1243.7
3801,1245.1
3802,1232.8
3803,1242.2
3804,1233.7
3805,1210.3
3806,1181.6
3807,1182.6
3808,1187.8
3809,1187.1
3810,1149.2
3811,1143.9
3812,1143.1
3813,1151.8
3814,1080.7
3815,1009.8
3816,960.8
3817,943
3818,912.7
3819,891.8
3820,909.8
3821,925
3822,960.2
3823,987.5
3824,1056.6
3825,1099.1
3826,1097.4
3827,1106.4
3828,1094.4
3829,1056.4
3830,1041.8
3831,1031.5
3832,1043.5
3833,1057.9
3834,1032
3835,1019.7
3836,978.8
3837,981.3
3838,928.8
3839,870.3
3840,824.4
3841,773.2
3842,741.8
3843,754.9
3844,753.8
3845,746.7
3846,776.3
3847,854.2
3848,928.5
3849,993.8
3850,1013.9
3851,1013.3
3852,1009.3
3853,988.5
3854,985.9
3855,981.8
3856,1015.6
3857,1035.4
3858,1022
3859,1025.6
3860,1008.1
3861,1003.9
3862,929.5
3863,840.6
3864,788.9
3865,767.6
3866,756.5
3867,768.9
3868,792.4
3869,830.3
3870,932.3
3871,1043.6
3872,1083.1
3873,1072.4
3874,1071.4
3875,1077.3
3876,1070.4
3877,1066.3
3878,1060.1
3879,1069.4
3880,1089.7
3881,1083.6
3882,1043.1
3883,1026.1
3884,1023.8
3885,1034.3
3886,965.2
3887,888.6
3888,836.3
3889,809.2
3890,797.9
3891,805.1
3892,828.5
3893,866.2
3894,967.2
3895,1058.9
3896,1070.6
3897,1068.9
3898,1056.1
3899,1067.6
3900,1062.8
3901,1044.1
3902,1023.5
3903,1019.6
3904,1048.2
3905,1057.7
3906,1018
3907,995.1
3908,985.3
3909,996.2
3910,920.8
3911,838.5
3912,759
3913,734.6
3914,727
3915,726.4
3916,733.9
3917,767.8
3918,884.9
3919,1018.6
3920,1059.8
3921,1039
3922,1041.6
3923,1048.1
3924,1029
3925,1025.2
3926,1031.6
3927,1058.3
3928,1090.1
3929,1096.7
3930,1065.5
3931,1050.5
3932,1049.8
3933,1048.5
3934,1036.7
3935,961.4
3936,894.5
3937,875.4
3938,915.8
3939,911.6
3940,914.7
3941,953.9
3942,1069.4
3943,1203.3
3944,1219
3945,1182.7
3946,1182.8
3947,1194.5
3948,1198.8
3949,1190.1
3950,1183.8
3951,1207.8
3952,1229.9
3953,1232.4
3954,1204.2
3955,1207.4
3956,1206.7
3957,1230.6
3958,1159.8
3959,1078.6
3960,1013.8
3961,973.6
3962,948.2
3963,935.8
3964,940.6
3965,978.8
3966,1087.9
3967,1228.3
3968,1251.9
3969,1192.2
3970,1178.5
3971,1193.1
3972,1174.6
3973,1157.4
3974,1128.2
3975,1129.6
3976,1137.7
3977,1131.3
3978,1108.9
3979,1113.3
3980,1096.2
3981,1114.6
3982,1059.3
3983,986.9
3984,925.4
3985,891.7
3986,871.4
3987,867.5
3988,878.1
3989,888.3
3990,923.8
3991,1012.9
3992,1104.2
3993,1147.9
3994,1147.6
3995,1118.8
3996,1107.7
3997,1115.8
3998,1092.9
3999,1095.1
4000,1112.8
4001,1135.6
4002,1128
4003,1091.4
4004,1076.7
4005,1079.1
4006,1030.8
4007,951.3
4008,885.4
4009,850.3
4010,842.9
4011,833.7
4012,837.9
4013,835.6
4014,861.6
4015,930
4016,1025
4017,1089.6
4018,1107
4019,1079.7
4020,1078.4
4021,1063.2
4022,1046.2
4023,1055.1
4024,1070
4025,1087.7
4026,1070.3
4027,1093.1
4028,1115.1
4029,1126.9
4030,1058
4031,965.2
4032,915.9
4033,883.1
4034,868.5
4035,856.7
4036,876.4
4037,913
4038,1026.1
4039,1140.5
4040,1128.9
4041,1174.3
4042,1214.7
4043,1225.9
4044,1227.3
4045,1223.6
4046,1216.9
4047,1217.4
4048,1253.2
4049,1270.9
4050,1223.7
4051,1212.2
4052,1203.4
4053,1184.5
4054,1113.3
4055,1031
4056,954.5
4057,916.9
4058,901.3
4059,892.8
4060,898.8
4061,919.3
4062,1034.7
4063,1139.2
4064,1146.7
4065,1188.8
4066,1195.8
4067,1214.4
4068,1207.5
4069,1189.2
4070,1167.7
4071,1157.6
4072,1191.2
4073,1225.9
4074,1196.6
4075,1180.9
4076,1165.7
4077,1156.3
4078,1101.3
4079,1020.9
4080,935.6
4081,894.5
4082,876.1
4083,866.3
4084,865.4
4085,892.6
4086,999.7
4087,1132.8
4088,1118
4089,1123.1
4090,1126.7
4091,1144.7
4092,1139.5
4093,1114.4
4094,1108.3
4095,1112.1
4096,1184.1
4097,1185.2
4098,1160.1
4099,1158.1
4100,1132.7
4101,1113.6
4102,1048.9
4103,956
4104,890.5
4105,858.7
4106,843
4107,835.2
4108,852.1
4109,876.9
4110,955.2
4111,1075.4
4112,1129.3
4113,1159.9
4114,1152.9
4115,1129.1
4116,1130.5
4117,1167.6
4118,1168.1
4119,1167.9
4120,1179.9
4121,1168.9
4122,1134.6
4123,1122.5
4124,1109.7
4125,1113.9
4126,1100.2
4127,1030.6
4128,983.2
4129,940.6
4130,912.7
4131,904.9
4132,911.7
4133,941.7
4134,1012.5
4135,1104.8
4136,1119.2
4137,1133.5
4138,1183.1
4139,1205.9
4140,1200.6
4141,1184.1
4142,1164.2
4143,1165.2
4144,1160.9
4145,1150.7
4146,1125
4147,1140.9
4148,1140.4
4149,1141.1
4150,1093.6
4151,1028.5
4152,955.3
4153,934.1
4154,910.9
4155,903.1
4156,902.5
4157,869.4
4158,898.3
4159,971.9
4160,1002.5
4161,1052.3
4162,1068.9
4163,1067.3
4164,1065.2
4165,1045.8
4166,1023.3
4167,1017.9
4168,1033.1
4169,1049
4170,1026.9
4171,1013.8
4172,997.2
4173,1036.6
4174,1020.3
4175,955.2
4176,904.6
4177,873.3
4178,867.8
4179,862.3
4180,865.1
4181,860.1
4182,875.8
4183,932.1
4184,985.3
4185,1005.7
4186,1031.3
4187,1059
4188,1110.7
4189,1095.8
4190,1083.6
4191,1092.3
4192,1124.9
4193,1146.8
4194,1123.6
4195,1103.7
4196,1099.7
4197,1093.4
4198,1026
4199,954.8
4200,920.2
4201,920.8
4202,910.4
4203,908.6
4204,923
4205,941.1
4206,1007.3
4207,1117.9
4208,1167.7
4209,1178.3
4210,1203.1
4211,1219
4212,1230.2
4213,1209.8
4214,1185.6
4215,1206.5
4216,1233.1
4217,1239.6
4218,1204.9
4219,1203.6
4220,1212.2
4221,1204.8
4222,1182.8
4223,1107.9
4224,1045.8
4225,1003
4226,994.7
4227,980.6
4228,991.8
4229,1003.4
4230,1031.9
4231,1115.4
4232,1150.9
4233,1173.7
4234,1188.9
4235,1221.4
4236,1211
4237,1196.6
4238,1173.4
4239,1181
4240,1198.6
4241,1204.4
4242,1192.1
4243,1131.4
4244,1109.8
4245,1116.4
4246,1071.3
4247,977.2
4248,897.5
4249,883
4250,913.4
4251,891.1
4252,906.7
4253,924.6
4254,1020.2
4255,1063.8
4256,1105.5
4257,1128.8
4258,1146
4259,1149
4260,1152.4
4261,1140.3
4262,1133.4
4263,1142.7
4264,1164.2
4265,1172.8
4266,1138
4267,1118.1
4268,1103
4269,1164.7
4270,1106.9
4271,1013.4
4272,956.6
4273,922.5
4274,880.8
4275,859.9
4276,869.9
4277,902.7
4278,887.2
4279,967.6
4280,1049.8
4281,1071.9
4282,1091
4283,1112.5
4284,1119
4285,1135.4
4286,1116
4287,1141.9
4288,1165.3
4289,1163.1
4290,1123.5
4291,1168.7
4292,1173.2
4293,1170.3
4294,1105
4295,1031.3
4296,959.8
4297,912.3
4298,892.5
4299,888.3
4300,884.2
4301,921.9
4302,1009.5
4303,1132.8
4304,1164.1
4305,1174
4306,1186.8
4307,1200.8
4308,1164.2
4309,1143.3
4310,1144.4
4311,1157.7
4312,1157.6
4313,1132
4314,1105.4
4315,1076.3
4316,1054.7
4317,1050.5
4318,986.5
4319,919.5
4320,871.4
4321,829.7
4322,864
4323,860.9
4324,864.7
4325,864
4326,896.9
4327,969.4
4328,1017.1
4329,1102.1
4330,1098.4
4331,1115.5
4332,1102.5
4333,1073.7
4334,1068.1
4335,1063.5
4336,1079.5
4337,1131.2
4338,1117
4339,1112.5
4340,1096
4341,1090.1
4342,1047.5
4343,1004.5
4344,1010.6
4345,929.4
4346,901
4347,894.2
4348,883.5
4349,880.4
4350,898.6
4351,957.1
4352,947
4353,995.5
4354,1041.5
4355,1060.8
4356,1066.6
4357,1052.4
4358,1043.8
4359,1049.6
4360,1059.7
4361,1018.7
4362,1023.5
4363,1005.2
4364,991.4
4365,1031.7
4366,992.9
4367,951.5
4368,930.9
4369,887.4
4370,856.3
4371,850.4
4372,850.7
4373,854.5
4374,886.1
4375,958.6
4376,1049.1
4377,1130.2
4378,1111.1
4379,1131.4
4380,1135.4
4381,1129
4382,1063.3
4383,1071
4384,1098
4385,1117.2
4386,1094
4387,1086.7
4388,1123.7
4389,1122.8
4390,1117.5
4391,1007.7
4392,915.4
4393,923.1
4394,914.3
4395,887.9
4396,889.2
4397,919.8
4398,993.5
4399,1111.6
4400,1202.1
4401,1264.2
4402,1239.8
4403,1258.1
4404,1277.6
4405,1292
4406,1250.2
4407,1256.5
4408,1260.7
4409,1249.5
4410,1241.5
4411,1249.5
4412,1222.8
4413,1222.1
4414,1152.6
4415,1117.4
4416,1028.2
4417,989.3
4418,964.3
4419,963.5
4420,968.2
4421,985.7
4422,1009.6
4423,1138.8
4424,1228.9
4425,1265.4
4426,1261.4
4427,1276.5
4428,1275.2
4429,1264.6
4430,1243.2
4431,1249.9
4432,1262.1
4433,1257.4
4434,1216.5
4435,1193.1
4436,1166.1
4437,1164.9
4438,1129.9
4439,1065.5
4440,1029.1
4441,1000.3
4442,978.6
4443,955.8
4444,892.3
4445,907.5
4446,1000.6
4447,1136.7
4448,1233.4
4449,1225.5
4450,1247.4
4451,1272.7
4452,1270.4
4453,1266.6
4454,1259.8
4455,1259.5
4456,1268.5
4457,1250.8
4458,1245.6
4459,1262.2
4460,1241.1
4461,1218.8
4462,1209.9
4463,1135.6
4464,1036.7
4465,980.4
4466,950.8
4467,943.5
4468,946.6
4469,970.4
4470,1047.7
4471,1180.5
4472,1262.8
4473,1311.6
4474,1340.1
4475,1365.2
4476,1375.2
4477,1378.2
4478,1363.3
4479,1323.6
4480,1279.7
4481,1252.4
4482,1205.4
4483,1208.9
4484,1221.2
4485,1212.4
4486,1159
4487,1091.4
4488,1002.2
4489,958.6
4490,935.7
4491,920.2
4492,915.2
4493,911.5
4494,933.5
4495,1005.6
4496,1087
4497,1145.1
4498,1176
4499,1190.1
4500,1176.4
4501,1150.8
4502,1121.4
4503,1112.1
4504,1134.9
4505,1151.1
4506,1130.4
4507,1112.8
4508,1098.8
4509,1098.5
4510,1004.4
4511,943.9
4512,887.7
4513,840.3
4514,814.5
4515,808
4516,803.6
4517,798.1
4518,807.7
4519,869.6
4520,964.9
4521,1046
4522,1087.9
4523,1117.3
4524,1125
4525,1106.5
4526,1091.5
4527,1096.5
4528,1128.8
4529,1208.1
4530,1196.6
4531,1188.8
4532,1171.7
4533,1168.9
4534,1100.6
4535,1010.1
4536,938.1
4537,904.4
4538,899.1
4539,878.9
4540,867.4
4541,892.7
4542,993.4
4543,1119.4
4544,1149.2
4545,1186.9
4546,1214.3
4547,1237.5
4548,1246.1
4549,1250.3
4550,1248.1
4551,1257.7
4552,1275.7
4553,1264.7
4554,1226
4555,1193.9
4556,1167.8
4557,1204.3
4558,1148.7
4559,1055.6
4560,974.1
4561,946.6
4562,932.9
4563,924.9
4564,924.1
4565,930.7
4566,1007.3
4567,1120.5
4568,1143.3
4569,1139.6
4570,1163
4571,1189.1
4572,1193.5
4573,1211.2
4574,1219.6
4575,1223.7
4576,1238.4
4577,1211.4
4578,1175
4579,1141.2
4580,1134
4581,1190.4
4582,1139
4583,1076.1
4584,995.9
4585,954.2
4586,926
4587,921.6
4588,929.4
4589,932.5
4590,967.5
4591,1085.4
4592,1160.2
4593,1201
4594,1226.2
4595,1252.5
4596,1260.7
4597,1228.4
4598,1212.6
4599,1249.5
4600,1269.8
4601,1266.5
4602,1228.9
4603,1191.7
4604,1177.8
4605,1172.9
4606,1105.5
4607,1071.9
4608,1027
4609,971.7
4610,957.5
4611,945.7
4612,968
4613,992.6
4614,1048.6
4615,1144.5
4616,1197.8
4617,1219.2
4618,1245.6
4619,1266.4
4620,1266.6
4621,1268
4622,1279.9
4623,1293.1
4624,1240.9
4625,1232.6
4626,1151.7
4627,1118.7
4628,1092.5
4629,1114.5
4630,1078.8
4631,997
4632,944.3
4633,916
4634,947.7
4635,943.2
4636,950.1
4637,978.9
4638,1021.5
4639,1131.5
4640,1220.1
4641,1260.7
4642,1278.4
4643,1222.4
4644,1216.9
4645,1209.7
4646,1195
4647,1142.8
4648,1152
4649,1142.2
4650,1104.4
4651,1105.5
4652,1073.5
4653,1081.1
4654,1088.9
4655,1037.5
4656,989.7
4657,950.2
4658,927.1
4659,914
4660,911.9
4661,914.5
4662,941.5
4663,929.6
4664,1000
4665,1065.3
4666,1088.4
4667,1109.1
4668,1106
4669,1093.3
4670,1071.1
4671,1061.1
4672,1087.4
4673,1100.3
4674,1082
4675,1066.6
4676,1051.8
4677,1084.3
4678,1066.3
4679,1003.5
4680,946.5
4681,908.8
4682,891.3
4683,904.1
4684,914.1
4685,906.4
4686,899.8
4687,957.9
4688,1036.5
4689,1046.8
4690,1095.8
4691,1131.5
4692,1143
4693,1136.3
4694,1128.4
4695,1128.8
4696,1154.9
4697,1168.1
4698,1103.7
4699,1082.6
4700,1072.8
4701,1077.8
4702,1050.3
4703,1021.2
4704,963.4
4705,958.9
4706,941.9
4707,937
4708,939.6
4709,952.5
4710,977.6
4711,1061.7
4712,1121.3
4713,1178.8
4714,1209
4715,1231.3
4716,1219.8
4717,1215.5
4718,1215.2
4719,1230.7
4720,1253.9
4721,1238.1
4722,1177.8
4723,1140.7
4724,1122.4
4725,1116.9
4726,1039.2
4727,955.5
4728,883.3
4729,877.4
4730,914.8
4731,905
4732,914.2
4733,932.7
4734,1013.7
4735,1119.9
4736,1137.1
4737,1194.5
4738,1223.4
4739,1246.7
4740,1243.5
4741,1225.2
4742,1226.4
4743,1224.1
4744,1242.5
4745,1241.9
4746,1210.4
4747,1245.4
4748,1269.7
4749,1258.7
4750,1187.8
4751,1104.4
4752,1056.7
4753,1012.8
4754,1002
4755,994.7
4756,993.6
4757,997.8
4758,1073.2
4759,1195.7
4760,1201.4
4761,1240.4
4762,1280.7
4763,1302
4764,1298
4765,1255.4
4766,1230.6
4767,1222.1
4768,1247.7
4769,1251.5
4770,1208.3
4771,1176.4
4772,1153.2
4773,1167.3
4774,1123.9
4775,1101.7
4776,1032.9
4777,1005.9
4778,983.8
4779,972.2
4780,987.9
4781,1006.9
4782,1073.9
4783,1180.3
4784,1228.2
4785,1222.9
4786,1240.5
4787,1263.2
4788,1263.4
4789,1258.6
4790,1249.1
4791,1249.7
4792,1260.1
4793,1258.5
4794,1221.1
4795,1190.8
4796,1166
4797,1171
4798,1097.9
4799,1014.3
4800,985.8
4801,974.5
4802,947.1
4803,937.2
4804,946.1
4805,947.9
4806,944.6
4807,1059.7
4808,1151.1
4809,1204.1
4810,1239.4
4811,1250.6
4812,1257
4813,1253.7
4814,1245.1
4815,1245.9
4816,1256.7
4817,1244.8
4818,1199.4
4819,1167.3
4820,1133.8
4821,1125
4822,1067.2
4823,1030.6
4824,1003.1
4825,969.7
4826,948.6
4827,935.9
4828,937.2
4829,950
4830,966.8
4831,1037.1
4832,1110.5
4833,1179.5
4834,1185.1
4835,1213.8
4836,1232
4837,1214.3
4838,1127.5
4839,1120.9
4840,1136.3
4841,1144.2
4842,1130
4843,1107.6
4844,1084.5
4845,1128.4
4846,1098
4847,1033.3
4848,978.4
4849,932.1
4850,904.8
4851,893.8
4852,881.7
4853,885.6
4854,901
4855,960.9
4856,1047.2
4857,1091.5
4858,1115.1
4859,1153.9
4860,1179.5
4861,1182.8
4862,1169.2
4863,1178.4
4864,1212
4865,1221.7
4866,1192.4
4867,1168.2
4868,1157.3
4869,1149.3
4870,1074.8
4871,1031.1
4872,1005.8
4873,987.4
4874,981.6
4875,985.3
4876,988.1
4877,977.5
4878,1023.7
4879,1110.5
4880,1170
4881,1232.8
4882,1280.2
4883,1313
4884,1306.8
4885,1302.6
4886,1300.9
4887,1301.2
4888,1320.3
4889,1326
4890,1284.4
4891,1262.8
4892,1257.4
4893,1251.8
4894,1162.2
4895,1096.7
4896,1021.3
4897,1052.6
4898,1032.8
4899,1026.3
4900,1027.2
4901,1049
4902,1094.7
4903,1197.9
4904,1232.5
4905,1300.8
4906,1297.5
4907,1319
4908,1329.2
4909,1332.2
4910,1328.3
4911,1330.4
4912,1348.3
4913,1342.6
4914,1301.4
4915,1265.9
4916,1269.8
4917,1296.9
4918,1209.5
4919,1144.9
4920,1068.3
4921,1021.5
4922,966.3
4923,964.7
4924,963.8
4925,921.4
4926,991.2
4927,1110.7
4928,1142.6
4929,1196.4
4930,1235.4
4931,1266.9
4932,1287.3
4933,1275.9
4934,1266.5
4935,1267.2
4936,1288.7
4937,1294.3
4938,1253.5
4939,1221.2
4940,1194.2
4941,1212.3
4942,1177.1
4943,1110.1
4944,1062.6
4945,1021.9
4946,984
4947,974.6
4948,982.3
4949,1014.4
4950,1090.7
4951,1209.4
4952,1286.9
4953,1344.1
4954,1372
4955,1327.8
4956,1331.9
4957,1339.2
4958,1323.3
4959,1327.3
4960,1333.7
4961,1328.1
4962,1290.4
4963,1266.6
4964,1257.7
4965,1301.3
4966,1224.9
4967,1144.4
4968,1061.9
4969,1002.7
4970,980.5
4971,965
4972,956.9
4973,988.9
4974,1069
4975,1137.1
4976,1195.9
4977,1207.7
4978,1234.5
4979,1276.9
4980,1283
4981,1294.4
4982,1303.7
4983,1298.3
4984,1304.5
4985,1287.2
4986,1243.2
4987,1204.2
4988,1171.9
4989,1173.9
4990,1124.9
4991,1130.6
4992,1054.3
4993,1000.7
4994,969.5
4995,949.3
4996,940.8
4997,954.4
4998,975.3
4999,1051.2
5000,1116
5001,1152.9
5002,1202.4
5003,1199.3
5004,1198.6
5005,1189.1
5006,1174
5007,1183.2
5008,1177.4
5009,1228.6
5010,1213.2
5011,1178.3
5012,1157.7
5013,1150.5
5014,1096.4
5015,1022.8
5016,956
5017,912.2
5018,885.5
5019,874.7
5020,850.4
5021,868.7
5022,880.1
5023,927.7
5024,1014.9
5025,1093.4
5026,1156.3
5027,1196.7
5028,1273.6
5029,1296.1
5030,1286.8
5031,1286.5
5032,1316.1
5033,1329.7
5034,1306.3
5035,1282.7
5036,1261.5
5037,1261.4
5038,1183.2
5039,1079.6
5040,1040.7
5041,993.8
5042,960.2
5043,937.7
5044,947.9
5045,984.9
5046,1023.5
5047,1115.4
5048,1163.3
5049,1209.8
5050,1236
5051,1241.2
5052,1246.9
5053,1213.7
5054,1203.1
5055,1204.3
5056,1231.1
5057,1227.9
5058,1224.5
5059,1198
5060,1193.3
5061,1220
5062,1199.3
5063,1107.6
5064,1026.5
5065,970
5066,949.6
5067,940.4
5068,938.7
5069,958.8
5070,1026.7
5071,1135.9
5072,1213.3
5073,1211.2
5074,1240.9
5075,1270.9
5076,1284.5
5077,1287.4
5078,1277.1
5079,1285
5080,1294
5081,1311.6
5082,1280.1
5083,1259.7
5084,1294.2
5085,1295.9
5086,1205
5087,1114.3
5088,1116.3
5089,985.3
5090,965.4
5091,953.1
5092,957.1
5093,982.9
5094,1053.2
5095,1164.6
5096,1233.9
5097,1270.5
5098,1254.2
5099,1292.2
5100,1305
5101,1316
5102,1315
5103,1315
5104,1290.3
5105,1286.9
5106,1243.6
5107,1194.5
5108,1166.1
5109,1158.9
5110,1150.8
5111,1069.6
5112,961.5
5113,919.7
5114,898
5115,887.7
5116,885
5117,958.9
5118,1043.9
5119,1153.7
5120,1220.8
5121,1286.8
5122,1319
5123,1355
5124,1351.6
5125,1319.7
5126,1299.6
5127,1301.2
5128,1336.2
5129,1319.3
5130,1278.1
5131,1240
5132,1220.9
5133,1215.2
5134,1160.1
5135,1104.5
5136,1047.4
5137,991.8
5138,973.1
5139,975.5
5140,964.2
5141,995.7
5142,1055.4
5143,1174.3
5144,1236.8
5145,1303.3
5146,1356.4
5147,1341
5148,1353.2
5149,1349.7
5150,1345.8
5151,1343
5152,1345.6
5153,1302.4
5154,1260.5
5155,1207.1
5156,1174.9
5157,1162.6
5158,1164.1
5159,1138.7
5160,1098.5
5161,1062.1
5162,1030.1
5163,1009.9
5164,1002.7
5165,993.8
5166,1016.4
5167,1091.8
5168,1189.5
5169,1198.9
5170,1242.4
5171,1280.1
5172,1286.2
5173,1281.9
5174,1270.6
5175,1249.9
5176,1240.1
5177,1202.6
5178,1177.7
5179,1147.3
5180,1134.7
5181,1130.7
5182,1096.5
5183,1045
5184,1031.4
5185,996.5
5186,973.6
5187,940.7
5188,935.9
5189,943.1
5190,954.5
5191,1012.2
5192,1063.7
5193,1107.9
5194,1153.6
5195,1182.3
5196,1215.2
5197,1209.7
5198,1177.4
5199,1170.2
5200,1212.3
5201,1230.7
5202,1203.2
5203,1181.3
5204,1167.8
5205,1166.9
5206,1125.8
5207,1055.9
5208,989.1
5209,948.9
5210,914
5211,904.6
5212,909.7
5213,927.6
5214,965.9
5215,1035.4
5216,1134.1
5217,1145.6
5218,1169.2
5219,1228.5
5220,1250.7
5221,1252.6
5222,1247.3
5223,1256.1
5224,1285.1
5225,1293.3
5226,1265.4
5227,1229
5228,1227
5229,1223.4
5230,1172.5
5231,1127.1
5232,1091.3
5233,1048.7
5234,1013.7
5235,1002.4
5236,1003.2
5237,1026.4
5238,1020.9
5239,1105.8
5240,1174.8
5241,1243.3
5242,1298
5243,1344.9
5244,1367.4
5245,1379.9
5246,1370.8
5247,1381.1
5248,1359.5
5249,1349.5
5250,1309.9
5251,1273.6
5252,1260.9
5253,1264.6
5254,1245
5255,1211.3
5256,1129.8
5257,1087.1
5258,1067.7
5259,1049.3
5260,1039.3
5261,1070.1
5262,1139.5
5263,1208.5
5264,1232.7
5265,1288.3
5266,1294.4
5267,1315.4
5268,1327
5269,1330.2
5270,1335.5
5271,1340.3
5272,1344
5273,1331.5
5274,1291.9
5275,1254.2
5276,1237.8
5277,1217.3
5278,1166.4
5279,1135
5280,1092.5
5281,1053.9
5282,1045
5283,1043.1
5284,1044.1
5285,1069
5286,1139.4
5287,1213.1
5288,1289.7
