,1417.824788,250.2431016,121.0843334,211.7059263
1827,1318.098809,162.615644,65.72015134,90.59714887
1828,2983.913574,23.34543001,20.02022401,20.16189708
1829,2264.338618,32.13033825,25.96280283,27.37130864
1830,940.9219806,411.9106051,91.76820896,191.4469352
1831,36.86253658,687.5383142,324.9257438,585.2636632
1832,2727.766754,28.27544989,20.43469073,23.79621357
1833,384.6919753,621.9822652,228.361771,487.1599264
1834,2398.163141,30.30673553,23.35448214,26.31508661
1835,1456.653495,137.6949221,65.16633536,88.84906942
1836,1482.746043,104.3397142,59.03086,75.02972145
1837,2872.151311,23.43170662,20.16432554,21.11664221
1838,74.24331016,648.9694918,286.3325657,542.3366037
1839,169.8132371,609.1888734,252.7918749,494.3338177
1840,2395.126513,25.33500007,25.27011542,23.8436161
1841,3245.945657,15.27861632,16.93615724,14.87086538
1842,1748.256662,31.97412294,35.69994153,30.77091333
1843,2025.912083,28.28968272,30.83292383,27.13805607
1844,3141.310554,19.22813152,20.51355003,18.18670689
1845,201.6759463,681.2529094,270.7672568,565.3769046
1846,1739.383477,47.23899177,24.54227531,34.08596715
1847,292.7457905,650.3157223,153.5785191,492.5216213
1848,825.3579446,513.621262,63.69063783,190.8803352
1849,1144.54355,298.0004141,49.43900778,101.2911599
1850,395.4817541,615.1807908,135.5793084,427.5915149
1851,719.8556775,518.3692499,98.94768139,256.6936225
1852,2860.624015,20.44357566,17.83235533,18.34026301
1853,2731.471046,21.31631415,19.05665983,19.48347073
1854,373.8452696,592.3585287,245.3175974,476.2368787
1855,959.2013034,410.5774636,158.473192,288.6530329
1856,2858.384319,20.68159905,20.40030011,20.1205148
1857,2416.312502,22.55723135,22.96373259,22.33543285
1858,3132.697259,17.2183748,18.2233725,17.22595107
1859,514.7748606,503.7397834,235.7008912,433.7861657
1860,1401.370202,108.2074343,86.31058305,105.661778
1861,2879.099476,18.03084524,18.58143123,18.29009336
1862,2074.832885,21.56214371,21.49781602,21.83857628
1863,1227.382119,149.4824425,95.1232441,142.7972087
1864,92.03711474,637.062274,306.2343198,552.7799475
1865,1982.089991,22.39806727,22.09780845,22.70325276
1866,2442.545702,19.59165119,20.46170519,20.00205174
1867,3291.333194,14.19545183,15.18383285,14.40175613
1868,273.8915962,620.0289442,292.2599959,534.5832973
1869,2385.789364,19.97605546,18.98546088,19.90021983
1870,838.4716388,352.2721881,162.6566902,291.7447232
1871,2418.112219,19.18545654,18.63730404,18.99135927
1872,1554.609836,38.15197442,35.56341212,36.87434634
1873,2247.931788,19.526316,18.82188378,19.04605607
1874,991.7138514,264.0279451,119.5915624,177.8886023
1875,2843.486774,16.92846432,15.43652573,15.8624845
1876,1199.386505,227.9690263,50.40160712,101.4201051
1877,1501.463685,74.24049206,26.97668079,45.22231606
1878,228.0044369,691.229766,166.351376,575.3344518
1879,12.99069692,727.8529542,373.8183597,635.2623283
1880,1169.103185,471.2379343,36.82779886,124.8886553
1881,658.6741353,614.9726758,66.72229833,370.8216554
1882,2515.271626,19.63669945,12.98269771,16.21374326
1883,72.43167566,681.0079714,269.1923744,565.173521
1884,233.8456571,642.0556689,197.2793383,491.6460726
1885,2216.813897,67.21583218,43.77877322,62.31510275
1886,2056.947556,69.95419949,54.71353627,68.34974815
1887,357.6124048,503.3114284,248.4594292,444.249404
1888,2021.995549,181.4822759,76.95641573,147.5799323
1889,2375.211394,127.5059978,70.82174712,108.6693199
1890,2221.812256,137.7727127,82.04754299,119.5466691
1891,1431.316894,294.686218,131.0471314,242.9964384
1892,2390.93366,121.9195839,80.69171832,112.558075
1893,235.7528975,604.7993572,277.4329039,520.765831
1894,1254.918334,309.7180164,139.9359337,269.0820378
1895,2529.268355,90.06845051,67.79035475,85.08087337
1896,370.4807025,545.044227,244.5493803,466.7233422
1897,2207.394802,143.1228855,87.43020784,123.193834
1898,2413.794877,108.4221372,78.20147227,97.59165242
1899,2601.116358,83.78775102,66.25399712,78.73174294
1900,123.674902,625.938641,292.5226361,539.6589914
1901,2788.394591,65.48511846,51.95964784,63.83698424
1902,302.1645923,599.5931064,269.1766712,517.5551631
1903,817.0232169,483.1193205,202.1910389,419.8151734
1904,2756.590199,90.84044033,63.9199203,83.63451978
1905,2416.752339,120.4988128,81.3310936,112.6431148
1906,367.548968,571.5069365,259.3495637,492.6984973
1907,980.4741214,372.0161981,178.2671709,333.1078553
1908,2092.939335,152.2838207,92.92859876,142.8788634
1909,2553.73252,94.34614644,72.38676309,92.87748462
1910,1852.008171,168.2009683,119.3348002,177.8916197
1911,2647.279613,76.07507608,69.87758925,81.24468393
1912,494.7550731,510.8700721,241.8683603,461.4666154
1913,2418.799701,100.4010824,87.66982202,116.9769051
1914,2247.391353,114.977686,100.2143601,142.7281879
1915,2119.54834,128.6514495,106.6140444,168.8162678
1916,700.8109473,461.1394599,223.0662222,448.5530794
1917,1268.712848,247.641422,165.2747861,326.4794377
1918,2629.134823,61.54968992,70.68334326,85.24751052
1919,985.1260702,245.9702776,206.4719843,378.2986552
1920,2831.421366,44.17633246,55.56957418,58.5716849
1921,896.7913713,229.1031329,235.9756447,411.1049422
1922,2769.861239,40.96774958,62.92251869,60.80543276
1923,2652.705345,40.12206077,72.38162975,66.70931486
1924,1795.120973,76.41196482,157.3953028,216.5196195
1925,1890.622007,69.72645071,151.6792253,202.99501
1926,2895.50549,33.11654869,66.10185359,60.03235007
1927,2964.691005,33.81820713,65.90902926,62.25724554
1928,1153.655478,213.5918573,211.5641859,424.4708474
1929,1242.901053,195.2243945,202.3492093,408.027227
1930,2790.805686,43.93991463,73.90015753,88.09165568
1931,2542.995605,52.41170658,97.00868605,118.9537447
1932,3006.457014,37.38216916,66.27832808,67.45161373
1933,3103.768208,33.95111596,52.71918847,53.25771981
1934,936.6990269,476.8137902,148.9693376,324.9347999
1935,61.98660064,697.9724918,350.7243724,602.1293691
1936,3255.816548,39.00899424,27.44090267,30.15238025
1937,1397.911048,356.0601926,88.36032731,149.6853759
1938,1486.333223,323.2241636,73.57011018,121.162427
1939,526.2076883,623.0499567,190.8448094,444.9569496
1940,960.752046,539.0307134,109.1543819,251.0208437
1941,636.5089347,591.0258952,167.5812028,376.0717959
1942,1889.783596,125.7387634,56.14194853,67.17392034
1943,2170.474232,84.40146288,49.43120694,51.84194225
1944,2206.86339,77.90534975,47.45922692,49.08677005
1945,1482.401067,168.6834527,63.71458298,82.26411777
1946,143.7984433,635.2460255,218.9788807,478.602039
1947,814.9182142,463.4315202,87.71994945,177.5654382
1948,212.6739456,591.4070059,167.5283357,382.5454761
1949,1688.137551,94.78153603,45.85768577,56.08182144
1950,2533.853424,52.96917976,32.657249,35.52302983
1951,261.6967751,627.1678146,222.5803456,476.1930027
1952,1554.851899,156.7456771,55.01955116,80.07254029
1953,198.4331586,642.3437983,258.0054812,511.9973791
1954,2938.959049,38.16782846,27.19579107,29.0816999
1955,1137.538638,296.8092748,93.178103,140.931558
1956,1352.184775,168.8180123,72.18325393,96.96151787
1957,991.2330784,323.1497471,106.1125599,164.2818949
1958,2537.390643,43.05843132,32.4832068,34.41592635
1959,1245.626641,179.3842073,74.68473754,106.6855193
1960,959.532244,347.0040042,96.33095332,181.9310647
1961,1798.899852,68.28830446,39.71016571,52.70905714
1962,10.58310142,664.3692063,289.6619476,561.2213085
1963,879.6201785,409.3784663,97.23373926,236.894077
1964,1484.206798,116.6767678,57.15933539,84.38964216
1965,1114.172867,263.5673575,97.8549578,168.0000389
1966,3249.299601,19.72204439,18.18360351,18.61102662
1967,74.14434967,629.6212911,287.4263459,534.0940255
1968,835.0988624,299.6081352,136.0532092,234.3749768
1969,3211.608344,16.20693086,20.82436834,17.65148187
1970,2069.774877,49.88190644,70.71673249,59.43245539
1971,2232.266146,41.31870284,61.29518462,50.98153275
1972,2528.156444,31.83640794,47.23953092,39.10974175
1973,2282.544336,39.10062368,52.45159851,48.16322301
1974,1249.410832,114.7898292,107.8089104,151.1184808
1975,1127.593917,158.912107,121.6653194,203.9218869
1976,2649.855771,35.84848503,35.24833204,39.16470216
1977,17.55770201,667.664331,328.4066421,583.1067676
1978,2084.026798,54.08033233,40.41003659,53.74779839
1979,2114.54288,51.11999074,40.26025594,50.44530562
1980,1209.10475,188.1696179,94.63885925,167.0222325
1981,496.5133601,480.3964342,186.2120589,391.4878559
1982,1489.186554,77.69881867,58.40229776,73.19645257
1983,1681.029581,56.97895119,50.43863229,55.008616
1984,1640.964648,58.89737822,56.81957583,57.21687409
1985,3249.923326,17.52304935,18.85397253,17.27570588
1986,1302.623445,151.576022,80.63754942,117.1626528
1987,297.3115044,602.6694579,217.9248137,480.503838
1988,1728.246931,62.66985978,38.12632928,52.44254722
1989,490.2263697,542.0563743,157.3426166,387.4445782
1990,1092.11507,255.8447945,85.30636747,153.0074406
1991,2484.359179,34.23499721,26.84755011,30.24623768
1992,99.73204598,607.6037257,249.8176509,491.5040745
1993,1052.231206,194.4901098,94.87677921,133.6784117
1994,2240.92712,33.66833348,31.60561664,30.81127954
1995,3111.197895,16.60740202,16.86746935,15.77066125
1996,1319.910784,79.22994331,54.31410218,66.24919392
1997,822.3573692,349.2823204,89.37018892,201.6003798
1998,321.3555587,576.1378024,148.2106652,436.3831192
1999,1008.881305,285.8390928,67.85368112,161.379551
2000,966.4363673,354.3360187,76.43562756,202.5029246
2001,1130.896771,297.2654952,72.55400029,175.1331879
2002,1150.678035,293.9179337,76.59052691,179.4078075
2003,2052.272175,37.37380688,27.22921833,34.77693475
2004,86.11092883,669.0767008,305.8626965,575.0328562
2005,2135.703643,42.13517377,31.06967731,39.26485836
2006,1620.66729,63.31620252,45.6330604,59.47594596
2007,1428.185592,102.8388729,68.92815695,95.27271472
2008,1766.918686,54.68484807,42.16054258,51.86963368
2009,2580.710851,33.77087534,29.16876477,32.33607124
2010,1051.707007,287.7902013,138.3336379,245.4981167
2011,1630.977779,76.12678855,57.40840981,73.36677228
2012,2476.383322,34.33389493,30.33587178,33.59390016
2013,614.2964118,451.1931101,197.7401145,384.7458248
2014,2433.950578,32.69191094,29.17025839,31.887213
2015,2010.598169,37.98654913,33.26019444,37.49355081
2016,589.3381356,383.2497072,163.0504728,334.0501998
2017,1436.499183,56.41640505,47.22724659,57.87702032
2018,105.4378825,564.8031537,252.5468026,490.8904648
2019,2580.768442,31.26806567,26.01152953,29.18583132
2020,1968.142828,44.11712547,34.51308349,40.72280308
2021,1827.284753,48.11496991,37.96470365,45.49398473
2022,2447.007011,35.55313142,30.44226099,34.87136122
2023,48.90821714,683.4309051,344.7794557,596.0964786
2024,2914.842462,27.16791494,23.84116441,27.13653728
2025,762.4792562,391.2449287,146.6046442,339.7414507
2026,644.209729,417.3699722,159.7939739,364.5260326
2027,1109.14136,204.2663909,108.6008199,195.3045838
2028,1673.285294,57.66014346,43.65634547,55.42981385
2029,2740.685694,29.17635372,25.60741083,27.48694076
2030,1458.956215,73.14089001,54.51581936,67.25429524
2031,2371.626184,33.97024742,30.46597943,32.59439621
2032,1660.229059,51.82242064,41.38694237,49.7106025
2033,16.70229662,625.676545,302.0700944,540.4800726
2034,2373.158002,33.02149924,29.84282155,31.68206623
2035,2840.636754,24.67304883,24.33062229,24.2613432
2036,833.6427311,336.2476171,161.8606888,292.8165311
2037,2047.28887,38.14127358,32.83979029,37.32704147
2038,199.3575431,570.2415243,257.5897986,488.9505659
2039,2897.364423,22.08921287,21.58779064,21.96106422
2040,644.2380293,376.8819911,174.9364568,325.4074236
2041,3142.196663,17.29926683,17.20164337,17.29588765
2042,559.1943981,437.6673707,154.7002305,370.6519891
2043,41.19466448,628.7582654,278.8086082,542.9254915
2044,2597.564082,26.28464253,22.40593161,26.20684952
2045,272.8773643,542.3933723,214.9612704,464.8286486
2046,1804.420388,42.27952915,33.68759713,41.99635293
2047,1719.81685,58.16205142,45.40099583,57.56081776
2048,2215.004889,32.88805259,28.83988674,32.77041803
2049,681.0982796,423.6914067,187.1733663,371.335559
2050,2130.818866,31.86660955,28.73779402,31.48382514
2051,774.0256605,336.2879574,174.311065,301.2673184
2052,2517.307551,26.270772,25.77431333,25.41474596
2053,2873.279486,20.39857258,21.35774935,20.17150737
2054,941.2751965,204.0387064,141.3654189,189.1503688
2055,2929.588143,18.43888446,19.0549127,18.45305022
2056,272.1609162,518.5052286,210.5856704,445.7026783
2057,1588.779365,38.56145473,30.76137199,38.53032444
2058,208.7494775,545.8231555,213.202181,472.7164507
2059,828.7193702,284.859203,120.3405416,268.7432554
2060,1128.199351,156.7191799,96.97983189,161.5637092
2061,590.8642106,351.3241663,192.548445,341.7428746
2062,1427.229646,145.1005019,86.93479191,134.4365409
2063,1847.385244,171.7352453,74.37884975,141.5631658
2064,1982.444059,143.3443384,75.2813775,122.3357589
2065,2067.681959,127.4663088,77.68524319,115.3610634
2066,9.454436844,591.8698454,270.9646736,508.4550986
2067,2011.539078,131.9214554,78.82138454,112.7248813
2068,2340.14616,87.75298196,66.18212808,80.48660067
2069,997.2336355,335.4304719,151.0055932,278.4088777
2070,2006.096241,151.5046702,97.3363993,139.0367535
2071,1771.758115,193.7166507,110.6057606,179.3067073
2072,773.650793,431.8879023,183.5113812,376.7839936
2073,199.4929395,590.0348096,276.1470166,513.8856444
2074,2028.932939,157.0967878,86.32991902,137.6662975
2075,2045.132253,146.5351732,90.84451346,134.4282709
2076,430.7516985,505.6124212,228.3901727,436.2827328
2077,2349.510551,104.0088052,71.79457295,95.66566132
2078,654.2468552,435.7589931,193.1542744,371.9671849
2079,1450.957599,259.6955882,129.9548655,225.8587441
2080,1782.595339,216.2862385,109.0134241,184.5980134
2081,1760.123274,229.9843598,115.1433927,196.2417871
2082,1659.167794,247.834643,123.1312586,212.1902696
2083,1635.64643,254.706751,127.2613635,219.178683
2084,1634.066903,258.0775225,129.5845271,222.8992894
2085,1584.162243,257.0039175,130.1626033,222.7924443
2086,1483.639414,266.5620376,133.5032566,231.0974628
2087,1480.368969,257.4546834,131.1645451,223.8792416
2088,1442.060571,266.8297376,134.0264636,231.7563391
2089,1454.354543,260.7201566,132.1830873,226.6076436
2090,1434.176475,258.4085454,131.3713357,224.6768001
2091,1404.072627,258.5459129,131.4664036,224.8009491
2092,1365.225601,260.6300333,132.2841012,226.6973392
2093,1351.260026,265.0324075,133.8092012,230.6688968
2094,1449.94928,263.6929409,133.5160045,229.6352264
2095,1527.826425,265.8218532,134.0667119,231.3634093
2096,1585.396773,259.9962109,132.3352005,226.4229019
2097,1536.778495,263.7261527,133.3246304,229.4309772
2098,1502.794179,261.7257095,132.623315,227.6220307
2099,1475.696344,259.203847,131.7400735,225.4486227
2100,1446.085648,256.4969011,130.951378,223.3158593
2101,1341.157755,267.929537,134.5932559,232.9297451
2102,1364.744756,264.8211112,133.6570552,230.2932347
2103,1390.754857,257.0825427,131.1487356,223.7824811
2104,1377.522754,259.6524352,131.9519271,225.8502196
2105,1356.510252,264.5313343,133.5456536,230.0715124
2106,1351.431962,263.2229686,133.1976267,229.0256937
2107,1407.121732,258.0198377,131.6951877,224.7450508
2108,1398.62339,269.4195758,135.0786011,234.2722388
2109,1421.307312,259.6406599,132.1259829,226.030774
2110,1383.211633,261.9807163,132.6706583,227.8046607
2111,1409.584034,259.7145903,131.9050074,225.9080822
2112,1402.300453,258.4646802,131.5811949,224.9549813
2113,1361.241478,266.5595153,134.1582995,231.7406714
2114,1368.628189,259.6523768,132.1643561,226.0494017
2115,1327.877549,266.6360867,134.2396347,231.879211
2116,1298.592946,260.1052041,132.1847743,226.3078992
2117,1351.433,261.3913575,132.4110803,227.1954312
2118,1426.14846,258.0835397,131.2960876,224.5202599
2119,1471.398274,257.3293786,131.273975,224.0804899
2120,1480.929035,269.6546312,135.1759739,234.4429106
2121,1574.095052,262.4273927,133.150902,228.4907104
2122,1602.396026,264.0533036,133.5074152,229.7359562
2123,1637.008152,261.2267961,132.5434233,227.3218647
2124,1582.479905,259.7073269,131.9563851,225.9937972
2125,1557.418667,258.5647504,131.6556836,225.1112268
2126,1473.852799,265.9280729,133.9740774,231.2346137
2127,1454.677405,262.576918,133.0118571,228.4893884
2128,1492.021408,260.8943248,132.4575323,227.0512787
2129,1485.857414,261.765001,132.6816181,227.7354886
2130,1455.345233,258.9109432,131.967386,225.5087106
2131,1393.390416,268.4896134,134.8983952,233.6164635
2132,1464.962038,262.9373075,133.1965024,228.8265957
2133,1418.315158,261.0427244,132.4729131,227.096722
2134,1384.514926,257.8236137,131.3772088,224.4551606
2135,1273.167508,267.224515,134.3165576,232.177871
2136,1283.078502,256.2403526,130.8362748,223.1146471
2137,1200.486915,265.3063262,133.7249301,230.5633012
2138,1204.427272,261.8571761,132.6313039,227.6392816
2139,1222.847733,258.5748945,131.512696,224.9169138
2140,1218.522884,261.2971463,132.4223362,227.1684896
2141,1238.896813,263.8193138,133.2262231,229.3190164
2142,1288.170392,258.3055524,131.5986572,224.8552646
2143,1318.086975,264.0672342,133.4151213,229.6727829
2144,1406.133688,263.837634,133.3661819,229.4982568
2145,1506.257209,258.5557765,131.8135358,225.247343
2146,1501.11834,265.5618352,133.9339637,231.0308015
2147,1504.118198,262.3416464,133.0124572,228.37553
2148,1468.457072,261.2717104,132.6951321,227.4813372
2149,1383.593821,267.3930682,134.4504718,232.5828563
2150,1391.068165,257.2765334,131.3146692,224.0296433
2151,1346.505668,261.1732129,132.4077071,227.1453512
2152,1358.50077,261.4761955,132.5746862,227.4693915
2153,1349.926825,264.4165409,133.5042582,229.9907588
2154,1356.632164,259.8010075,132.132189,226.126208
2155,1448.820971,263.0291969,133.0495282,228.7250665
2156,1537.827123,257.6536551,131.5347089,224.5162551
2157,1471.095544,270.7844501,135.4964296,235.3752885
2158,1484.008337,258.711646,131.8893664,225.3603128
2159,1430.555528,263.0196169,133.0518093,228.7051222
2160,1388.144013,260.3125085,132.1928196,226.4845388
2161,1355.76924,262.092043,132.6892764,227.8583852
2162,1366.739376,260.8416527,132.2614755,226.8032207
2163,1386.728724,257.9312138,131.3722412,224.5305261
2164,1341.436579,267.3917638,134.4272438,232.3816367
2165,1404.604653,259.491105,132.0392516,225.8789685
2166,1345.812258,264.8816812,133.6199016,230.239715
2167,1427.470828,259.0780382,131.7460878,225.4391448
2168,1467.942713,261.0096012,132.3005118,226.9350897
2169,1532.345431,258.8210568,131.6995818,225.3055966
2170,1521.989877,264.5325463,133.5502191,230.0267562
2171,1535.484409,261.6150413,132.8060642,227.7437496
2172,1511.955909,265.1450542,133.8478142,230.7463997
2173,1506.071082,261.1813405,132.6657382,227.3905236
2174,1473.182073,265.6670813,133.8354418,231.0123623
2175,1520.314105,255.2536949,130.6697703,222.3777842
2176,1468.634705,262.0394357,132.7232062,227.9056307
2177,1447.458947,263.4530246,133.2990161,229.2952919
2178,1456.881403,263.4228124,133.369352,229.3552893
2179,1456.015759,262.8563522,133.2634434,228.9294733
2180,1478.635297,267.1444808,134.3822037,232.386474
2181,1468.300453,258.9092421,131.8117621,225.324807
2182,1400.025721,259.0841477,131.7013641,225.3302277
2183,1341.737412,258.9113268,131.7151707,225.2208028
2184,1271.403094,265.6257308,133.8833186,230.9933596
2185,1273.384294,264.8907715,133.6164066,230.3007932
2186,1322.761641,257.133971,131.0559135,223.7175202
2187,1328.689303,260.1074745,131.9307021,226.078597
2188,1358.947832,260.565124,132.1589032,226.5497566
2189,1402.228868,259.6466627,132.0736905,225.9760641
2190,1438.375688,268.1230736,134.6752075,233.1977308
2191,1553.888586,260.8587931,132.5588668,227.1205298
2192,1579.632542,261.8481312,132.7926867,227.9036144
2193,1592.305864,262.4136107,132.9489316,228.3692965
2194,1542.808845,262.6982138,133.0233583,228.6054942
2195,1554.649607,261.5530844,132.638826,227.5893145
2196,1535.51768,262.9028289,132.9355626,228.6062193
2197,1531.623739,258.3308246,131.561898,224.8377576
2198,1498.802075,261.1367307,132.3784066,227.0936254
2199,1484.172613,262.5888688,132.8842953,228.4061422
2200,1515.290528,259.7422349,132.141247,226.1017401
2201,1493.851545,265.3953081,133.7923272,230.900954
2202,1507.768058,260.8193198,132.5849216,227.152445
2203,1536.255573,262.278787,133.0351932,228.4082642
2204,1622.516171,266.3645306,134.0862149,231.7327246
2205,1609.274004,261.2042395,132.6247055,227.3547354
2206,1529.459578,258.1924123,131.691028,224.8031488
2207,1428.993854,267.7756287,134.3945481,232.721671
2208,1456.8004,256.4019227,130.966908,223.231871
2209,1498.192644,261.1237597,132.2875056,226.9646268
2210,1450.406205,262.5193729,132.7250111,228.1583705
2211,1411.622804,257.7067104,131.3902329,224.2917267
2212,1396.047768,263.5647519,133.2293493,229.2677039
2213,1419.601239,263.2547303,133.2675208,229.1528979
2214,1593.424599,263.1733019,133.2159126,229.0085919
2215,1678.486484,258.388427,131.9564123,225.2001728
2216,1578.896776,270.0769736,135.2656756,234.8858765
2217,1531.405105,262.9081839,133.1986258,228.7951675
2218,1494.053558,258.8037693,131.6991947,225.2080978
2219,1454.114761,257.938991,131.2872371,224.4423728
2220,1402.097933,263.4588664,133.0146497,228.8977755
2221,1380.589767,260.0506148,132.0578035,226.1834002
2222,1343.714431,260.2679991,132.2012243,226.4195943
2223,1334.94466,266.372685,134.0924111,231.6078454
2224,1377.272564,260.3475628,132.2175763,226.4713429
2225,1431.43106,256.7597987,131.1464678,223.6388432
2226,1415.61009,268.0519852,134.6324952,233.0768691
2227,1510.579071,261.2964616,132.6699419,227.4407258
2228,1558.732349,260.4126942,132.4125022,226.7382144
2229,1474.335772,266.7564204,134.2884964,232.02667
2230,1471.024224,261.1230564,132.5086808,227.169029
2231,1446.254317,256.4938519,131.0122814,223.4259493
2232,1392.093147,267.2062232,134.3112336,232.2417245
2233,1399.740226,261.1642412,132.4650174,227.1539642
2234,1387.340561,259.5179694,131.8730646,225.7535802
2235,1378.229697,259.739949,131.9898971,225.9654105
2236,1364.531313,265.7745395,133.8546398,231.0474961
2237,1393.299743,260.0086753,132.1298618,226.2449255
2238,1467.018442,260.5618272,132.2767369,226.6995286
2239,1582.709077,262.4279076,132.8573121,228.250056
2240,1650.706599,260.2036782,132.3260275,226.5876272
2241,1589.990719,267.5783513,134.4718777,232.6744891
2242,1603.591674,260.2906194,132.324265,226.5914792
2243,1604.02044,260.1642763,132.1798121,226.3966643
2244,1610.551995,258.86859,131.8911111,225.4256411
2245,1543.733091,267.3836376,134.4333941,232.5482169
2246,1520.325811,264.4292839,133.5819169,230.0437244
2247,1544.174955,256.2994355,131.072489,223.3420088
2248,1501.529658,265.5894376,133.7830004,230.8742432
2249,1525.419421,260.5861403,132.3053738,226.7188241
2250,1493.42808,258.3598478,131.6825331,224.9744473
2251,1457.693835,264.5354063,133.6424841,230.1792484
2252,1454.407343,264.5836881,133.7737395,230.3233312
2253,1386.922344,264.6119794,133.7563851,230.3006392
2254,1307.793793,263.3523639,133.1666024,228.9878445
2255,1252.407002,256.1708865,130.6955989,222.9265403
2256,1188.899613,261.462894,132.3579298,227.1345148
2257,1120.052269,263.8284612,133.0884786,229.1445504
2258,1163.884235,254.8585617,130.2077241,221.7323741
2259,1181.89362,263.4783589,132.997432,228.8750513
2260,1234.361936,259.38146,131.9311833,225.6536364
2261,1279.435958,265.1394994,133.7928747,230.6657101
2262,1446.264802,260.5200522,132.4915295,226.8413939
2263,1518.376042,267.5452068,134.5047283,232.7429834
2264,1616.388683,259.7549555,132.2324127,226.220435
2265,1628.766212,261.2290351,132.5812323,227.364414
2266,1611.830192,259.1782514,132.1287999,225.7850429
2267,1548.127816,267.9696338,134.6652665,233.2043774
2268,1563.864501,265.9103164,134.0680038,231.433849
2269,1562.778992,258.8173678,131.8728247,225.3470545
2270,1531.837135,260.5719043,132.20298,226.6252067
2271,1463.31958,260.1707819,132.0729883,226.2888824
2272,1491.440024,261.9099518,132.5689674,227.6945814
2273,1526.153471,258.9874697,131.8023298,225.4283546
2274,1519.529052,263.9765083,133.3415955,229.5852043
2275,1582.627645,261.6811108,132.7715401,227.7728581
2276,1627.886272,265.0625594,133.7193083,230.550787
2277,1599.491543,261.4639277,132.6033655,227.496537
2278,1519.256599,259.9444759,132.0528264,226.1615092
2279,1491.082797,260.4363368,132.1512086,226.4991613
2280,1544.639181,259.7198369,132.0022398,225.9703303
2281,1463.293398,263.5860501,133.2657838,229.3028634
2282,1398.864738,266.3922312,134.0970343,231.7059983
2283,1429.347407,258.5888163,131.6940047,225.0411473
2284,1448.216648,258.5014161,131.6550098,224.9597793
2285,1474.792978,265.4107533,133.7213704,230.803235
2286,1608.287414,258.5599563,131.8723851,225.1887897
2287,1669.504812,266.616796,134.0741289,231.8399804
2288,1673.181139,259.892867,132.2844805,226.3136151
2289,1639.284128,260.9244259,132.587898,227.1651681
2290,1585.503259,268.0776131,134.5041464,233.0465787
2291,1647.825714,255.5412164,130.9449883,222.7666167
2292,1576.877156,266.0333296,133.8665594,231.2247027
2293,1570.401611,259.7936943,132.0819997,226.0574105
2294,1545.835827,261.3992496,132.4555784,227.2905883
2295,1577.455033,257.7146555,131.4705327,224.4123216
2296,1514.48276,266.9577488,134.2110827,232.1066415
2297,1538.686315,261.9049367,132.7755067,227.8944751
2298,1532.056351,261.2613663,132.4899156,227.2707645
2299,1596.917257,259.4925889,131.9454603,225.8268908
2300,1631.540875,259.9434855,132.1613667,226.25527
2301,1583.096548,263.3628689,133.3260067,229.2367757
2302,1485.545279,268.6136801,134.8890458,233.7296538
2303,1511.684953,259.8460609,132.2861315,226.2899254
2304,1493.428207,260.9681026,132.4978738,227.1023135
2305,1446.761,264.3808199,133.4331238,229.8330396
2306,1432.126859,257.4176351,131.2490851,224.1415819
2307,1390.230458,263.6043743,133.1433768,229.0788649
2308,1318.119151,262.9144672,132.9283385,228.5024525
2309,1352.194933,258.1938298,131.342687,224.6045255
2310,1396.8901,259.9355735,131.9092394,226.026766
2311,1462.915612,262.1414537,132.705811,227.9133241
2312,1498.229607,262.0817698,132.8017239,227.9781165
2313,1549.26792,263.8998606,133.3349684,229.4624597
2314,1600.85038,257.8062421,131.5840622,224.6390418
2315,1554.975344,267.8047281,134.503216,232.8162427
2316,1566.582559,258.4667966,131.8486499,225.134516
2317,1497.948525,264.5154991,133.5549699,230.1286586
2318,1487.733769,261.316914,132.6237627,227.4568943
2319,1473.032605,261.6650223,132.7115129,227.7434477
2320,1476.563614,262.3187211,132.9205271,228.3072647
2321,1471.212259,263.8948436,133.3612997,229.6123841
2322,1486.372218,261.5656842,132.5859503,227.5494896
2323,1503.389968,258.6514838,131.6957705,225.1136571
2324,1530.064403,262.6141796,132.8445531,228.3739775
2325,1558.104181,260.7383488,132.3664837,226.8769722
2326,1533.721657,260.8971329,132.5161726,227.1007556
2327,1453.530053,266.4615075,134.2020688,231.8675436
2328,1423.866779,263.2152313,133.2526779,229.1147685
2329,1416.222531,259.8530245,132.1196417,226.1380657
2330,1402.025176,260.7505168,132.3408752,226.8344048
2331,1388.807164,264.6904374,133.4875406,230.0989853
2332,1418.364081,259.7530599,131.8843562,225.8296339
2333,1444.608989,257.6253334,131.1361966,224.0672049
2334,1469.69477,257.3852121,131.2662126,224.0017812
2335,1465.742167,266.894122,134.2971049,232.1204085
2336,1482.777703,265.7186588,134.0843368,231.3054321
2337,1551.439385,262.969346,133.2172232,228.912549
2338,1582.984864,261.1143643,132.5419109,227.2271188
2339,1593.056588,262.0414978,132.6781368,227.8467932
2340,1623.315109,259.0301011,131.7234721,225.3759604
2341,1648.952245,258.4293003,131.5968214,224.936645
2342,1607.575561,266.2758372,133.9280349,231.3669141
2343,1669.453749,256.3528305,131.2527262,223.4735954
2344,1664.958745,267.782272,134.4566242,232.8243452
2345,1697.994478,263.7226967,133.4041292,229.5080903
2346,1700.278572,259.0065647,132.0279577,225.5998699
2347,1687.273422,260.0882546,132.3818472,226.4866272
2348,1655.752321,270.3655955,135.1564571,234.9369042
