Hour,E_BATT-LDES_1000HR,E_BATT-LDES_100HR,E_BATT-LION_2HR,E_BATT-LION_4HR
1679,0.001709410694465755,11.460103882049118,31.271563078752916,0.039421182334212435
1680,0.0017096031524974863,14.797336848144875,67.97335001436653,0.03963902675751244
1681,0.001709153018999412,15.025684015506782,70.30095105418485,0.03988089921627099
1682,0.0017085994781033025,15.012966533219974,71.51247027198075,0.04044652722033703
1683,0.0016648985481870478,0.041385008717034426,0.04217369956766521,0.02137556828782401
1684,0.0016647822279632154,0.04181669754337985,0.04267926198823886,0.021543312456510207
1685,0.0017067535375650984,14.557418715170202,66.84346485419746,0.040684281545760016
1686,0.0017062268979915803,14.631318818119222,70.36670608617523,0.04033927147769398
1687,0.001662289885698576,0.04124021891064759,0.04200995425932249,0.020920198667518996
1688,0.0017037559541670149,9.069273126114002,18.702469122731156,0.03880889611054228
1689,0.0017044840315518241,14.347374519535624,70.33452039548094,0.038861458249145844
1690,0.00170356225122229,13.295768640301018,54.27908862026783,0.038440917146928905
1691,0.0017024596077121021,10.71646717395612,29.092713306938204,0.0381506025325801
1692,0.001702859315546992,14.220103235463327,90.84093771569691,0.03882900948674676
1693,0.0017014240042205326,11.453294146452103,42.39779796361074,0.03899123684041142
1694,0.0017006040140805346,10.437087397791284,36.17773977363489,0.03971018248280137
1695,0.0016569726353683055,0.04074741793958935,0.04171535133801813,0.02114847740759575
1696,0.0016998842717928923,12.187768032154722,114.4217723836212,0.04152576742626323
1697,0.0016996401436724536,12.984343430462364,225.70044840981288,0.04247827530719899
1698,0.0016545065853841448,0.04028404890561091,0.04163804175452379,0.021906993054606007
1699,0.0016537910169965324,0.040241172499243756,0.04164799358786061,0.022067432891301867
1700,0.0016528810786101034,0.040038324037206204,0.041318215698483776,0.021852510569119736
1701,0.001673470831673474,0.07476688713622957,0.07893817266027629,0.028782561806499157
1702,0.0016973753744322167,13.640563610484831,167.0371151126746,0.04144804913321211
1703,0.001695968199004783,11.195467062540677,46.140687530375814,0.04012124697277728
1704,0.0016943257991614972,6.703136295998035,12.148120808532674,0.03889369162404766
1705,0.0016957655707090624,13.520203866628098,94.42675132134586,0.039709991444144964
1706,0.001694773402084091,12.523311625534129,62.93639983330957,0.039630501374121746
1707,0.001694163391007041,12.358146134815073,60.87188255615627,0.04003933268954563
1708,0.0016938232130334027,12.91284609200659,81.23583855233801,0.04094708927094961
1709,0.0016927798209035888,11.7691270858054,58.33991256012811,0.04200123922934742
1710,0.0016923553082959276,12.335657271849135,92.19654349908704,0.04392488625846387
1711,0.0016917497253917126,12.310163516187444,151.83788602018282,0.04656504406948642
1712,0.0016310201706565136,0.029776735105007453,0.03926293242792424,0.019768419784497105
1713,0.0016307866508199834,0.029935146145940308,0.03964205011836057,0.020523196525134808
1714,0.0016302224395980415,0.029957752323326026,0.03969087234858858,0.020869695061255054
1715,0.0016746224420915346,0.11889868136532065,65.66137431213332,0.04179559050441992
1716,0.0016293436659694416,0.030074117069465233,0.03982974796127286,0.021129592699730967
1717,0.0016702753014308845,0.10176778572880218,5.998508876426117,0.03975891231234751
1718,0.001674146963386324,0.1244248561462075,301.2412392081772,0.04259237841486042
1719,0.0016302042955095004,0.03152932840333767,0.042324875029495494,0.021943533924740143
1720,0.0016267528229330615,0.029943407074824978,0.039548777775451696,0.021048308918767706
1721,0.0016261075758157164,0.02990006864095342,0.03945194553372236,0.020619251531862302
1722,0.00162707891159426,0.030469576375565608,0.04017915479679051,0.020164575084878813
1723,0.0016845887039348907,9.715847895613331,62.424086488873925,0.04622314528787748
1724,0.0016850629242261535,12.00557098840927,89.84529525310887,0.043864190954795226
1725,0.001684695185170655,12.139586770835917,69.28992719219697,0.04192284806700165
1726,0.0016841894723552808,12.093669642827274,59.01386143244578,0.040534974260483025
1727,0.001682177292312507,6.865174705134331,12.445999618846846,0.03877487006561136
1728,0.0016830800456587676,11.920837010007796,49.125829907428866,0.03895485975741522
1729,0.0016827400579011158,12.188458889287132,52.468881497571566,0.03870229402431824
1730,0.0016816483504041586,10.764365743653608,33.98602143794294,0.03843663091026733
1731,0.0016813842169477245,11.611134980975093,44.715354906220135,0.03880556422958556
1732,0.001680889009921766,11.688450086775413,47.829762506035166,0.03935540800478086
1733,0.0016385664446366252,0.04195624790606021,0.04291862985521841,0.021162444840452828
1734,0.0016372646214965914,0.04125909279464288,0.04212733305402401,0.02094286251581551
1735,0.0016794388239468965,11.848143795135275,58.035707776639796,0.03936532780899193
1736,0.001678628554111894,11.440560266385997,51.558776284117805,0.03871196527033024
1737,0.0016749587101556399,3.719066037917149,5.022314798775001,0.03665367533966183
1738,0.0016774677135765815,11.283417872437605,55.21167797589439,0.03832002712933093
1739,0.001633435361097688,0.040532484971707014,0.04124488423867974,0.020042353444767378
1740,0.0016765603622388658,11.30528282406248,53.188290451206875,0.03772227363012923
1741,0.0016762600084689915,11.532401396558889,53.27340095669354,0.03723785729165984
1742,0.0016755623680574988,11.197826837497834,45.266487357264694,0.03684160467604153
1743,0.0016751606328816396,11.356623431909108,47.1605825284346,0.036734482217647434
1744,0.0016745967593968915,11.275901528722995,46.249225358186756,0.036753352389575604
1745,0.0016740632119269742,11.246565768448916,47.188253635692675,0.03696151690245347
1746,0.0016305899658102445,0.040921971435412555,0.04168482052550904,0.019728657830011494
1747,0.0016729667128582047,11.10311899948469,43.463338914973875,0.03678129087785146
1748,0.0016725602866538164,11.210821382811085,42.87221364365603,0.036441808257781434
1749,0.0016717339851248262,10.640123540942025,34.97956270283053,0.03612301869322673
1750,0.0016713701617742918,10.856368038100117,37.10136788390792,0.03611205709907035
1751,0.0016613094565458692,0.7143579262467115,0.7570126842017644,0.03125829255729534
1752,0.001670628722692931,11.146613970119033,41.25436948415543,0.03626801492025043
1753,0.0016692732655098576,8.755211177386975,20.866287179429452,0.03601423898611249
1754,0.00166904796127248,9.7134503412909,27.89914797130056,0.03643749046388391
1755,0.001669163104893043,11.096611390102945,45.26790791057037,0.037156054241733544
1756,0.0016680399123674176,9.86391408476323,31.747873767245427,0.03756919483848232
1757,0.0016256512414209428,0.041295886899057575,0.04218813703059188,0.020368871207710658
1758,0.001667159815144266,10.415305172008761,43.18571360062097,0.03856327328778503
1759,0.001666611391560211,10.331714584696716,44.52538876503769,0.03880860008571154
1760,0.0016661048315687774,10.350303528621511,49.30121831508371,0.039368744120311175
1761,0.0016233696526131674,0.04117523776056549,0.042198060781775557,0.0209740878724508
1762,0.0016222272912793415,0.040722243971091386,0.04161292312436102,0.020810401594907598
1763,0.0016649396865316642,10.647826853799994,66.3622045485896,0.03944752664085428
1764,0.0016645296025980297,10.678094093674929,64.60084172066179,0.0388911598892508
1765,0.0016640512738720675,10.645496880197836,63.63401338719684,0.0386178071280561
1766,0.0016636781434670944,10.763362793396508,70.88158707197599,0.038662669439430995
1767,0.0016631581837683838,10.717225125803607,76.28722488819754,0.03894518304757507
1768,0.0016625892254676998,10.63784939479628,87.4308158128648,0.039520641334105766
1769,0.0016607965779263931,7.5828054830399205,22.650481097607997,0.03980957478421601
1770,0.001618334863226051,0.0407348134135856,0.04185128553621435,0.02134373096219001
1771,0.001660598287806843,10.009377315772246,144.7443816604635,0.04210680114516993
1772,0.0016158104107158284,0.039823402108536715,0.040630403394420284,0.021526240140602452
1773,0.0016168094528967504,0.04074928271487224,0.041990370459922835,0.021899862002837597
1774,0.0016590092545157897,9.526614182324318,83.87982455649764,0.04223658723571759
1775,0.0016592454769258943,10.533568322815913,172.32730117246487,0.042243273499360474
1776,0.0016157496030687832,0.04083888737997063,0.0419031834705809,0.021613157729010464
1777,0.0016574453416307623,8.946487148612508,46.12015870917315,0.04137619613630358
1778,0.001657454384024988,10.020452977791576,89.18951496746011,0.04140740100180544
1779,0.0016569134992170502,9.911281264266465,82.25301939066244,0.041596363867589824
1780,0.0016141972066871426,0.041088451612263995,0.042169902574614324,0.02169967619687719
1781,0.0016553459080144268,8.607977298838097,38.268005390363165,0.04178360192217579
1782,0.0016553989194472414,9.986513034659053,96.47753113356836,0.04238103257966957
1783,0.001612331573147823,0.040951361319452546,0.042043703992816275,0.021969555564377255
1784,0.0016542567171111335,9.825208421874864,96.73457192119841,0.0430556145697933
1785,0.001610573691600359,0.04049393176060043,0.04144749505166677,0.02194532994756549
1786,0.0016116777583804979,0.04160420443808399,0.042797514187509926,0.022204109280156842
1787,0.0016529307582874558,9.784485043720101,64.53120165497191,0.04197776668816924
1788,0.0016529115620948134,10.270073183692636,77.35345709941929,0.041455903097749824
1789,0.0016119458007343337,0.04317331255604317,0.04430731555656438,0.021844334215955562
1790,0.0016516478610252862,9.83055158224273,53.061949324127596,0.040031121731657876
1791,0.0016515049307898413,10.229584156018428,64.8263451932744,0.03948498225968898
1792,0.0016502653473678811,8.736615980417607,31.585395004932263,0.03880292801734876
1793,0.0016505386723680885,10.198730379623944,67.38599314316512,0.03910608699093993
1794,0.001649844342934145,9.95379852300436,63.26463568708839,0.039290221971724014
1795,0.0016494725076078784,10.094386958886396,80.21304980744833,0.03992174961829285
1796,0.001606299068935083,0.0409573143297491,0.0418986902512939,0.02105329610906575
1797,0.0016053394708562207,0.04065982126590938,0.041525213087174856,0.020960594978321465
1798,0.001648113073917246,10.075778855244575,99.78048535534481,0.0400880904502429
1799,0.0016449948217628306,4.251873190030006,6.841112248315335,0.03802750005714984
1800,0.0016471811565820166,10.004325413074858,85.08427884350483,0.039375274642536366
1801,0.0016469318285608737,10.183133874387675,99.35189714142976,0.039553368156209294
1802,0.0016463795176214994,10.095355476723736,104.42117764872462,0.03995633204793209
1803,0.0016456619834542534,9.859181999142681,112.21219491857035,0.040657646414032265
1804,0.001602662138971407,0.04109496128260108,0.042111303027193396,0.021466003039409084
1805,0.0016443172786201525,9.287989617568064,177.4849013525131,0.04207906710687662
1806,0.0015999256603232376,0.039941240274293265,0.041459692936294035,0.02148922373049525
1807,0.0016421983689646946,6.462585465997056,150.53101067582608,0.04222407914607702
1808,0.0016390857770815317,3.5151403810868036,7.8095231552463575,0.04098906798420453
1809,0.001640188523777229,5.4973387850245885,55.90622521256961,0.043023900967503005
1810,0.0015819667402774155,0.029602036276684833,0.027723978950829595,0.01840047418019632
1811,0.0016404323190108208,6.320954302419366,365.77699695479663,0.04522875718610637
1812,0.0016388107084702405,5.253539066159051,135.30022502014842,0.04538435433998828
1813,0.0015922611473058292,0.037189404242998214,0.04075345576755676,0.022254993479800513
1814,0.0016358794218702575,1.2027204809284768,286.7557665977577,0.045781956081028065
1815,0.0015913516274332008,0.03717918784271093,0.04114159334005199,0.022995076330947488
1816,0.001590097210654674,0.036884893295703464,0.040670326086900736,0.02305700672713211
1817,0.001633750707728241,1.1528100022093797,257.5091741775406,0.04723809431077408
1818,0.0016332811660381419,1.1560551661682934,293.3387980079804,0.04792951879071457
1819,0.001577165390211471,0.029588123251927688,0.039148165219493276,0.020425752263121558
1820,0.0015766729397651636,0.029603201472692582,0.03922474163956047,0.02055373670171877
1821,0.001576398305420353,0.029655861862387455,0.039287302958188455,0.020376560284453022
1822,0.0016312887808032951,2.3134324470913383,81.94796661801664,0.047483161387285734
1823,0.001632577588749849,2.60158193449073,369.7383212846965,0.0474307848488567
1824,0.0015881117577559271,0.03785149341702619,0.041196880391619936,0.02305033039524297
1825,0.0016305308975278325,2.396731072765902,105.06024757606554,0.04574410629625205
1826,0.0015865357227978006,0.03753521427989351,0.04059196949171873,0.02248630364612043
1827,0.001630257352344108,3.233175147888478,32.491431052923524,0.045053482516967704
1828,0.0016334718340187404,8.433921178435694,425.0047880857707,0.04720262461323824
1829,0.0016310640847088968,4.001175486575985,279.4448897876587,0.04623777517522692
1830,0.0015874280150648483,0.039078368336648295,0.04165844433637129,0.023335456984406186
1831,0.0015840866772123593,0.03745829799427818,0.039017116375360136,0.022746693496673524
1832,0.0016291629971484337,3.8557382495398387,260.5894817872411,0.04740645587437974
1833,0.0015841158456483002,0.03815750782026861,0.04017242976388049,0.02311681769723903
1834,0.001628106017974248,3.906373203024405,163.91404144350716,0.04757288307539637
1835,0.0015855864721232699,0.039400275429676314,0.04192640384281717,0.02381330078536289
1836,0.0015871799369094974,0.041074150798844945,0.04407094556106186,0.02444307296486888
1837,0.0016280883727643974,4.625911435614482,378.77962590494167,0.04791652086024542
1838,0.0015835161723392584,0.03892892483053332,0.04110543984374719,0.023256989967706598
1839,0.0015834544136656618,0.039084555886653306,0.04130905262336785,0.023075116634067836
1840,0.001627935506328218,8.987387383329526,225.7760471317363,0.04672191303625524
1841,0.0016279541722780692,9.529096535194993,272.21505155286115,0.04626914278829617
1842,0.0016262851009639814,8.102374848381034,73.23665848897939,0.04572075468731382
1843,0.0016254838621997906,7.76395232567491,59.2184667338609,0.0463396947223054
1844,0.0016256596243856552,8.767774225721555,240.51605923417128,0.048300455465004374
1845,0.001565927802447718,0.029548372053384606,0.03896862315126803,0.01981587665846489
1846,0.001610072867391411,0.11686694238290453,45.68184079311728,0.040250716003035474
1847,0.0015655671928676378,0.029719302130823858,0.03939709902638138,0.020797828757081853
1848,0.00156577730474622,0.02998235248262896,0.03988111109525874,0.02115054958572481
1849,0.0016046380025938024,0.09710435948464628,4.104150901386657,0.039090679449945515
1850,0.0015644724777836056,0.02980332029018722,0.03948895528395128,0.02094561155950307
1851,0.0015645622070377411,0.0299900805723757,0.03968652723427045,0.020748224269522716
1852,0.0016216873291535153,6.22677811314346,395.19643913726543,0.05060784921462466
1853,0.0016206466197129232,5.334127599312439,333.54591453785196,0.04908545329106859
1854,0.0015757717598480013,0.03882621845503628,0.040706430526868724,0.023540178585382647
1855,0.0015755093994875718,0.03898532096636081,0.040973514216375795,0.023273806059710838
1856,0.001619435211674504,7.249433985575783,141.453226495365,0.04670558454021159
1857,0.001618867762777008,7.076300751317413,73.43205754046083,0.0457622455217525
1858,0.0016193713829348339,8.176569326392903,270.3199526045728,0.046130261368791114
1859,0.0015754332623854493,0.03999566198158926,0.041171341860466365,0.022945159228426677
1860,0.0015764241179243546,0.04078831861312931,0.04215617532587729,0.023223886452115372
1861,0.0016185243260749842,8.848952364607493,247.2856506375521,0.0458424318396162
1862,0.0016179866617222532,8.661752295082332,207.1283586991398,0.0455706789245827
1863,0.0015765125308946203,0.042032903856785854,0.04343328624353712,0.023412101815434794
1864,0.0015734960276721128,0.04005659590160334,0.041050209934992185,0.02258362947658006
1865,0.0016160366815845047,8.01660378557621,96.09267953573641,0.044507517871169806
1866,0.0016159726084328202,8.548717337275225,165.02213302200948,0.04430885675056388
1867,0.0016158286526928617,8.99672208013257,247.8977898692711,0.04469244306665724
1868,0.001557050381694163,0.029990254424478426,0.027507062369188335,0.018504006657448124
1869,0.0016141603378831354,8.078567318172857,127.33385756864595,0.044711590425199184
1870,0.0015714669324974522,0.04049465480941686,0.041625012147434484,0.022488015847763762
1871,0.0016136077893653341,8.567927369696616,172.3031343571418,0.044367066134336004
1872,0.0016121278054432974,6.8726448334850785,33.01789947960594,0.0437485609325254
1873,0.0016126193117812107,8.565859852283754,164.72378733617967,0.04486263956238935
1874,0.0015707614183432508,0.04148347438455429,0.04269061072536289,0.023250846483230204
1875,0.0016120230690901455,9.018100325978818,279.48339819283615,0.04676683828523999
1876,0.001606859218770132,2.8888339624562978,5.004527921789389,0.04487787797814995
1877,0.0016080885484759306,4.944596383132503,34.214207396910815,0.048386553783173886
1878,0.00155082942044426,0.029479426624072675,0.03928757719093229,0.020402376993100414
1879,0.0015494510716884185,0.02930626749356603,0.03904832393328759,0.02085114628117465
1880,0.0015500465717251345,0.029554265613815526,0.0395186549596081,0.021227820856099158
1881,0.001549568434774536,0.029526653184281784,0.03940697406630859,0.02112950991873613
1882,0.0015943895237571838,0.11958314275063987,260.02229622460266,0.04223099296223479
1883,0.0015490923765404544,0.02955465516479677,0.03929608422252269,0.020547805117163923
1884,0.0015492551253644352,0.029646420697537382,0.0394186045461883,0.02006464378820145
1885,0.0016086403558269726,7.93046735820384,174.47677485680296,0.048833903437938565
1886,0.0016083855237211328,7.733289710134733,130.01418709401975,0.046720996995776115
1887,0.00156616448647773,0.04072674117287667,0.04190822998450794,0.022825862673023212
1888,0.0016077269219732075,7.475672024004355,92.35844064806021,0.04352418541288279
1889,0.0016075228244222845,7.4563893629604685,95.15806436280563,0.04227662290448191
1890,0.0016070165861458464,7.296827983209127,86.85436043294455,0.041463114514362416
1891,0.0016059648081780495,6.7071352807604985,48.00250085660523,0.040860405942256185
1892,0.0016059187867208376,7.004207953153994,85.13509315258388,0.04114720724233261
1893,0.0015634712294421715,0.0404640715009424,0.04166466208670849,0.021304666414589085
1894,0.0016046072404511712,6.415908997620647,50.78930591280445,0.041028898223510156
1895,0.001604798144300934,6.789832447626752,102.06328911803844,0.04133857664326984
1896,0.0015627287982111233,0.040708848308040384,0.04203657201653668,0.02145659139193076
1897,0.0016037954297882144,6.555176475645534,93.35950703930169,0.0413350009554459
1898,0.0016034584340790898,6.515627981270722,106.41124338246526,0.041389632306975
1899,0.0016030522988070403,6.453337464066726,130.37966431215165,0.04186267436182087
1900,0.0015603535619014384,0.04024934440112816,0.041679916870556145,0.021679481126101463
1901,0.001602129772514029,6.290478447022538,206.3372509044388,0.042873525895882066
1902,0.0015590319413810653,0.04004326680832834,0.04156044648452606,0.02185346608216463
1903,0.0015585582782187018,0.04005591767897406,0.04160687189081111,0.0217648872155754
1904,0.0016004667106128633,5.97545424169819,139.2507042266321,0.04197481109433751
1905,0.001600014821316036,5.8934760693399575,114.06470984176178,0.04133629062245368
1906,0.0015577521473872575,0.04018762761506526,0.04169362475616976,0.02111884463283866
1907,0.001594246677446153,1.77023980900605,2.477551840447125,0.036923007315340185
1908,0.001599096459782137,5.8277841594966295,76.75139553069164,0.03933597181665347
1909,0.00159891852488801,5.849943510277369,77.92847434699506,0.03890724095990367
1910,0.0015982659100061117,5.708352459504591,61.74025428400598,0.03861938828691482
1911,0.0015980478137388844,5.740832864243244,71.41885263597888,0.0387737176710675
1912,0.0015560237841444492,0.04045792684260103,0.04190419979198174,0.020427629748295654
1913,0.00159696439676498,5.582300022619431,60.89831853688494,0.038502171132215095
1914,0.0015964151978885774,5.494571421588534,55.00892663517746,0.03817095279310757
1915,0.001595794475240217,5.374004593518646,48.448978605701996,0.03806399238875859
1916,0.0015539980458339217,0.04028472377762114,0.04174290138807303,0.020108167830538738
1917,0.0015925748816747244,3.0117204183134367,5.9940690121026385,0.03610921878977956
1918,0.0015950756244755661,5.409667585064837,54.56464914536539,0.037145837428833955
1919,0.001593909269393859,4.843958509743225,25.099074204899946,0.03641478984654378
1920,0.001594414277988337,5.358506903118378,52.16074561136648,0.0366261681072411
1921,0.0015931425520393824,4.754590244839011,23.843480237474296,0.03619673304874747
1922,0.0015936416239400346,5.286553688918223,51.97865897649436,0.03673709309608232
1923,0.0015932518682484607,5.2517278975938755,53.54536937747393,0.03704695203234936
1924,0.0015926321838912938,5.15803805467725,51.02809975257425,0.03748304434893414
1925,0.0015921470466886706,5.11588453971104,54.99703268384899,0.03820482178254021
1926,0.001591808801219998,5.129900566844239,70.95851539985232,0.039283613407928825
1927,0.001591164618021173,5.06597900548106,91.11040201991938,0.04062321484114818
1928,0.0015485294409551713,0.039895081187708084,0.04170257458001112,0.021551402050524103
1929,0.0015478922227208302,0.03981789238028456,0.04166829459616787,0.021901977920963028
1930,0.001589126751295064,4.736280465558013,119.96875660765907,0.04342071075168528
1931,0.0015881995854982415,4.480771078637699,57.64050109984345,0.043905859713159266
1932,0.0015880515363046678,4.634611305273471,121.20394104756015,0.04546257278668671
1933,0.0015877581368903908,4.646361995453452,199.8492493400781,0.04773292111234866
1934,0.001531443967446401,0.02998503477438047,0.03965802437642478,0.02037445500698751
1935,0.0015300229080981538,0.029661188564068842,0.039120320892590536,0.020785259830335023
1936,0.0015749827334824629,0.12642593661785706,379.274807347285,0.043528686990177305
1937,0.0015303264391918455,0.030080215816061563,0.040030112139135154,0.02177164341303294
1938,0.0015302506800182576,0.03028505266463039,0.0405107099337584,0.022069095563465063
1939,0.0015285497446926933,0.02974437110745271,0.03952966323888636,0.021656491705175133
1940,0.0015285364648623032,0.029857434410627718,0.039754721887048684,0.021314785973656093
1941,0.001528251500734438,0.029830519002838424,0.039651162471240516,0.02058208315039507
1942,0.0015842655216828112,2.122167995870822,106.88839154637193,0.04818221012073011
1943,0.0015846378365589847,1.6568174446392285,139.59597069560542,0.04593177113894757
1944,0.0015843918987357866,1.4179530884923812,130.18259713080752,0.044323512513305414
1945,0.0015836980638524625,1.2544377978749042,83.65728567434152,0.04320771375556518
1946,0.0015422422041585521,0.0396388274000482,0.04193306159025847,0.021853891742098355
1947,0.0015824463022835848,1.0345802109836997,37.8849315984362,0.041289015458478684
1948,0.001581766366593319,0.9381786477055525,21.773160038635652,0.04027772411036688
1949,0.0015825371032251474,0.9603456391384019,124.19900455801579,0.0406112812915688
1950,0.0015821461545191707,0.9172482457942247,147.99892052235225,0.040653451286726434
1951,0.0015397465738345663,0.039098084453011994,0.04165251811889727,0.020998464795492947
1952,0.001580212305839519,0.805218161521145,44.48028194362654,0.04004710137953222
1953,0.0015386295460652333,0.03885372442750378,0.04147076171851945,0.02069608976564141
1954,0.0015804289530060936,0.7835564349411803,132.4308672339356,0.03933391683167699
1955,0.0015780179411026506,0.6620630377634658,11.699759601603255,0.03747093830174224
1956,0.001578929054226559,0.7121879418495589,44.02192635250176,0.037801750292349674
1957,0.0015781249631948659,0.6681098647682159,23.530342982351318,0.037306289444661175
1958,0.0015789303455683655,0.6963945436692716,96.30486739198372,0.037890623329945805
1959,0.0015779139837933708,0.6631155526822541,52.23179251786239,0.03782967648523453
1960,0.001576432453627782,0.598228721222373,15.606802311391068,0.03764802973107059
1961,0.0015772207112462865,0.6397642377393025,81.57764641454517,0.03906536063784866
1962,0.0015353219656497753,0.03851890141046437,0.04157538729670101,0.020688455653032244
1963,0.0015358274335128114,0.03909851314417563,0.042466568580274006,0.02096918436535569
1964,0.001575486239760403,0.5839856634597353,39.20946879606272,0.0391321321127812
1965,0.001572077105022655,0.46050910982256404,4.47196576501011,0.03671301990657268
1966,0.0015757704082246646,0.5857193085061289,111.00084969694286,0.03886270676013425
1967,0.0015337599604299782,0.03842297511644324,0.04165522518199391,0.020210416989231643
1968,0.0015739712820662757,0.53352392047225,24.884349973629863,0.03741394838202071
1969,0.0015747097298382594,0.555352332583338,71.71864577120759,0.03726488193579941
1970,0.001574185533296063,0.5437018956028717,58.6911386800822,0.03674061948831087
1971,0.0015738505897696328,0.535721765054505,58.06209749338309,0.03647233556113792
1972,0.0015735016920365513,0.5281270845154951,59.349238222993634,0.03636850404669188
1973,0.0015730508160519939,0.5196191550296311,59.18498022592779,0.036392103902921295
1974,0.001572189866759504,0.5035229269730316,42.58536588072444,0.03640349286487237
1975,0.001571465124182721,0.48779319871496446,31.74766396841263,0.0366059821836544
1976,0.0015717094315894464,0.49743214169564454,76.98778024505846,0.03746831487934404
1977,0.001529291357427468,0.037677108616430095,0.041078897203555696,0.019854929387428152
1978,0.00157057005743183,0.4795702668969237,66.05836091591951,0.03791113545839546
1979,0.0015702479868294926,0.47449199183825547,67.9855933494582,0.03797956351400438
1980,0.0015688086871493655,0.43819986220455986,17.96833756448336,0.03766149176389153
1981,0.0015288500564470306,0.03815894739194559,0.042034297842335006,0.02034934977645266
1982,0.0015690866134280455,0.4559098563405699,59.5857028129615,0.03834490148811297
1983,0.0015688470211955214,0.4527371765764361,67.1674579912781,0.03826026771811361
1984,0.001568354608865673,0.4458351706373659,61.354147013924006,0.038327018267953705
1985,0.0015684307127169295,0.4475848939525351,104.42267811515407,0.03890054793984107
1986,0.001566862567205228,0.420835425530269,29.80193163234057,0.03901609546239293
1987,0.001525861386976407,0.03757074225945666,0.04161533274896194,0.0208177424129982
1988,0.0015663931463021296,0.4221238144864831,62.08278671848001,0.0403401150030052
1989,0.001525422361552667,0.03767428308297387,0.04188521949556958,0.021106695948689642
1990,0.0015650238416560313,0.3952871095491089,21.1244937481119,0.039965058069685054
1991,0.001566034869791886,0.4194388112750973,125.17826285910311,0.04065715700809913
1992,0.0015246646139886173,0.037668727234998325,0.04190868319128468,0.02109708778233164
1993,0.0015648723488711996,0.4036627747764907,58.287818186194045,0.04019670317934106
1994,0.001565045126466158,0.4081744488212784,107.56208255282692,0.040261076541619485
1995,0.001564823072307824,0.40635965648428996,126.97481050347534,0.040497413710165464
1996,0.001563928067312864,0.3962559632144812,86.37924951959059,0.040853296866050666
1997,0.0015628475630359404,0.3801893412810554,37.03359043240072,0.04146568320396561
1998,0.00152219703479114,0.03743198027477173,0.04202447896088479,0.022008533143883506
1999,0.0015617362028048556,0.3704059563906305,37.026746838098504,0.043479787214110964
2000,0.001521772205934523,0.03777222327676271,0.04275940020292165,0.022897755532381082
2001,0.001520817967662934,0.03736420984524906,0.04226006882892824,0.022921573028679528
2002,0.0015202195100611385,0.03721073510853012,0.04210000126900275,0.022760319553386973
2003,0.0015602909208373439,0.36444109958439475,93.36004535490459,0.044077124127101366
2004,0.001517926916960645,0.03628140416301215,0.04058208118713504,0.021799285733383984
2005,0.0015600141903161808,0.36422249065463297,121.67560803666615,0.04255115494331145
2006,0.001559354051045706,0.35598598495427114,55.864743396359906,0.04161495803990531
2007,0.001558617923006428,0.3453005651355453,28.630328479426257,0.04108145829237408
2008,0.0015585691599972295,0.34927433127131197,45.012946723468225,0.041422286729628346
2009,0.0015588162602450859,0.35588490237775744,115.75423333929112,0.04233248969426661
2010,0.001517548693891601,0.03701994172590448,0.04191004623811151,0.02202331119752172
2011,0.0015213226154141245,0.04060615869612017,0.04729779725672064,0.023521339513121874
2012,0.001557651834406397,0.34701221767400386,96.93327261741223,0.04322967890605739
2013,0.0015164131885278005,0.03683526695070597,0.041729640642786905,0.021967455409612004
2014,0.0015573019656094733,0.3443700247537267,100.16772636462444,0.042734273561626346
2015,0.0015569209153846553,0.34121210171925936,86.38442196725507,0.04250564596168079
2016,0.0015199756854460955,0.04093893077448977,0.04821698813224623,0.02321446248036634
2017,0.0015560879999971355,0.3348745182075534,73.01281621896875,0.04232228248733527
2018,0.0015154246534402733,0.03699294164427983,0.042051276351533426,0.021736937787597336
2019,0.0015556930287157881,0.33358104934374866,99.72909590452775,0.04174797440948254
2020,0.0015551970103712793,0.33013150891753634,92.38319480242063,0.041385294009262365
2021,0.0015546279806667018,0.32643483833146114,88.66813537915193,0.041439254428598166
2022,0.001554137384980331,0.32414425017657883,108.98733230119359,0.041985553628153774
2023,0.0015034194372286706,0.03044334604900831,0.03205248309387093,0.019282570344221827
2024,0.0015533595768009174,0.3110320554567218,170.24048654085215,0.04292537101606453
2025,0.0015121126567890937,0.03632610494101452,0.04192542485831799,0.02195432717982277
2026,0.001511886391456297,0.036267275442464914,0.042012651891224134,0.02181606857024923
2027,0.001548803641855381,0.23548695340542303,4.769426698755655,0.03926580055637349
2028,0.001551602901472047,0.2693146529466021,56.24465754375661,0.040478277750234735
2029,0.001551859885838883,0.2664641484954034,97.04304763736829,0.04022883752779594
2030,0.001551128034827951,0.2559274186267651,58.94420446928922,0.039912277089941606
2031,0.0015511343619959478,0.2524470797015428,90.69069463227319,0.04029063597379611
2032,0.001550502717433213,0.244472167580578,74.15910619642038,0.04076935908200803
2033,0.0015095148824964206,0.03537600639896961,0.04169454613357524,0.021396332511037952
2034,0.0015499925174590442,0.23499797840937506,104.80022825187737,0.04201849139440072
2035,0.0015496644268878333,0.23022054731467764,114.14187655215729,0.04265206321529154
2036,0.0015087034295823227,0.03528439823015282,0.0420571889632373,0.022207308194449205
2037,0.0015486326066330195,0.219046406656905,99.48023465271626,0.044019514648800134
2038,0.0015076340058802346,0.034860964780876566,0.041768096806826326,0.022584457860008816
2039,0.00154824912690797,0.21230700152481408,151.66228727475763,0.04524075225743746
